stem,segmenter,n_misaligned,payload_bytes,jpeg_bytes,jpeg_quality,raw_bytes,png_bytes,arm,n_components,total_length_px,mean_width_px,n_branches,n_junctions,cycle_rank,n_junction_nodes,n_endpoints,n_isolated_cycles,time_s
7667,Learned,0,2119,2100.0,25.0,65536,45640,PRE,5,223.4802307403552,5.346556676138327,5,0,0,0,10,0,
7667,Learned,0,2119,2100.0,25.0,65536,45640,GRAPH_TAGGED,5,220.1733895906325,5.330493862124581,5,0,0,0,10,0,
7667,Learned,0,2119,2100.0,25.0,65536,45640,SEG,5,223.4802307403552,5.376914637565632,5,0,0,0,10,0,
7668,Learned,0,2749,2682.0,29.0,65536,45853,REF,4,348.94826817189073,6.442131339972237,24,11,2,11,15,0,0.005074945976957679
7668,Learned,0,2749,2682.0,29.0,65536,45853,GRAPH,4,305.9971048478347,6.299897974115942,17,8,3,33,10,0,0.0057365139946341515
7668,Learned,0,2749,2682.0,29.0,65536,45853,JPEG,4,358.5340546095176,6.543615814752836,22,10,3,11,13,0,0.2736143070505932
7668,Learned,0,2749,2682.0,29.0,65536,45853,PRE,4,315.63455967290594,6.346133704295065,17,8,3,33,10,0,
7668,Learned,0,2749,2682.0,29.0,65536,45853,GRAPH_TAGGED,4,305.9971048478347,6.299897974115942,17,8,3,33,10,0,
7668,Learned,0,2749,2682.0,29.0,65536,45853,SEG,4,352.7056274847714,6.489100149885068,23,11,3,11,13,0,
7669,Learned,0,2090,1992.0,24.0,65536,45651,REF,5,219.16652224137047,4.912095561968503,15,6,2,6,12,0,0.004177069058641791
7669,Learned,0,2090,1992.0,24.0,65536,45651,GRAPH,4,191.30099010714497,5.203028318093809,8,2,1,16,9,0,0.004410583060234785
7669,Learned,0,2090,1992.0,24.0,65536,45651,JPEG,4,221.09545442950497,5.517618593845813,12,4,0,4,12,0,0.27089431800413877
7669,Learned,0,2090,1992.0,24.0,65536,45651,PRE,4,195.4386001800126,5.248505178538,8,2,1,16,9,0,
7669,Learned,0,2090,1992.0,24.0,65536,45651,GRAPH_TAGGED,4,191.30099010714497,5.203028318093809,8,2,1,16,9,0,
7669,Learned,0,2090,1992.0,24.0,65536,45651,SEG,4,220.6812408671319,5.3571717947862,13,5,1,5,11,0,
7670,Learned,0,2306,2081.0,24.0,65536,45997,REF,4,298.3919189857867,4.631825890701651,15,6,1,6,12,0,0.004481945070438087
7670,Learned,0,2306,2081.0,24.0,65536,45997,GRAPH,4,261.87086340702484,4.80105419547465,11,4,1,17,10,0,0.00536609604023397
7670,Learned,0,2306,2081.0,24.0,65536,45997,JPEG,4,285.4213562373095,5.014759542608609,12,4,0,4,12,0,0.28044424299150705
7670,Learned,0,2306,2081.0,24.0,65536,45997,PRE,4,267.9066376115481,4.833150117942485,11,4,1,17,10,0,
7670,Learned,0,2306,2081.0,24.0,65536,45997,GRAPH_TAGGED,4,261.87086340702484,4.80105419547465,11,4,1,17,10,0,
7670,Learned,0,2306,2081.0,24.0,65536,45997,SEG,4,286.73506473629425,4.8791423975799715,13,5,1,5,11,0,
7671,Learned,0,2407,2280.0,27.0,65536,45365,REF,6,302.90663761154804,5.692606426655264,8,1,0,1,13,0,0.004546037991531193
7671,Learned,0,2407,2280.0,27.0,65536,45365,GRAPH,5,288.02765670517135,6.05252129554138,7,1,0,3,11,0,0.005538592929951847
7671,Learned,0,2407,2280.0,27.0,65536,45365,JPEG,5,344.0782104868018,6.323615058940502,16,6,2,7,13,0,0.28013503295369446
7671,Learned,0,2407,2280.0,27.0,65536,45365,PRE,5,294.0782104868019,6.079435579887512,7,1,0,3,11,0,
7671,Learned,0,2407,2280.0,27.0,65536,45365,GRAPH_TAGGED,5,288.02765670517135,6.05252129554138,7,1,0,3,11,0,
7671,Learned,0,2407,2280.0,27.0,65536,45365,SEG,5,300.9066376115481,6.124566819640092,9,2,0,2,12,0,
7672,Learned,0,1735,1646.0,24.0,65536,44671,REF,4,167.0243866176395,5.604546905434292,10,3,0,3,11,0,0.0037954170256853104
7672,Learned,0,1735,1646.0,24.0,65536,44671,GRAPH,4,155.0157165318184,5.499339243699826,5,1,0,4,8,0,0.003576383925974369
7672,Learned,0,1735,1646.0,24.0,65536,44671,JPEG,14,260.2081528017131,5.908955651594333,24,5,1,6,32,0,0.2712233569473028
7672,Learned,0,1735,1646.0,24.0,65536,44671,PRE,4,158.6101730552664,5.5554456535300565,5,1,0,4,8,0,
7672,Learned,0,1735,1646.0,24.0,65536,44671,GRAPH_TAGGED,4,155.0157165318184,5.499339243699826,5,1,0,4,8,0,
7672,Learned,0,1735,1646.0,24.0,65536,44671,SEG,4,163.6101730552664,5.60454576214266,6,1,0,1,9,0,
7673,Learned,0,1654,1654.0,20.0,65536,45690,REF,4,166.43860018001263,5.777938191458759,12,4,1,5,11,0,0.0039667029632255435
7673,Learned,0,1654,1654.0,20.0,65536,45690,GRAPH,4,134.39876915660057,6.648610756926943,5,1,0,3,8,0,0.003280040924437344
7673,Learned,0,1654,1654.0,20.0,65536,45690,JPEG,95,2357.3565645486033,6.043212517430296,226,67,10,74,244,0,0.2868593030143529
7673,Learned,0,1654,1654.0,20.0,65536,45690,PRE,4,137.0538238691624,6.702065619423755,5,1,0,3,8,0,
7673,Learned,0,1654,1654.0,20.0,65536,45690,GRAPH_TAGGED,4,134.39876915660057,6.648610756926943,5,1,0,3,8,0,
7673,Learned,0,1654,1654.0,20.0,65536,45690,SEG,4,141.0538238691624,6.703917080789235,6,1,0,1,9,0,
7674,Learned,0,2216,2059.0,24.0,65536,45959,REF,5,235.4507934888324,5.9654331608866435,11,3,0,3,13,0,0.004297959036193788
7674,Learned,0,2216,2059.0,24.0,65536,45959,GRAPH,5,225.196078155621,6.169886011919469,9,2,0,5,12,0,0.004668546956963837
7674,Learned,0,2216,2059.0,24.0,65536,45959,JPEG,5,300.5218613006979,6.133845649597406,17,6,0,6,16,0,0.27274799603037536
7674,Learned,0,2216,2059.0,24.0,65536,45959,PRE,5,229.55129855222071,6.239235052174015,9,2,0,5,12,0,
7674,Learned,0,2216,2059.0,24.0,65536,45959,GRAPH_TAGGED,5,225.196078155621,6.169886011919469,9,2,0,5,12,0,
7674,Learned,0,2216,2059.0,24.0,65536,45959,SEG,5,232.5512985522207,6.260334469047903,9,2,0,2,12,0,
7675,Learned,0,2667,2658.0,31.0,65536,45070,REF,5,334.29141392239836,5.125384991498671,18,6,0,7,17,0,0.005014820024371147
7675,Learned,0,2667,2658.0,31.0,65536,45070,GRAPH,5,312.7406338203039,5.469929851162942,9,2,0,7,12,0,0.006007921998389065
7675,Learned,0,2667,2658.0,31.0,65536,45070,JPEG,5,318.4629867976521,5.519181450385395,11,3,0,3,13,0,0.28444495401345193
7675,Learned,0,2667,2658.0,31.0,65536,45070,PRE,5,319.4629867976521,5.502346763970403,9,2,0,7,12,0,
7675,Learned,0,2667,2658.0,31.0,65536,45070,GRAPH_TAGGED,5,312.7406338203039,5.469929851162942,9,2,0,7,12,0,
7675,Learned,0,2667,2658.0,31.0,65536,45070,SEG,5,327.87720036002514,5.495638172111018,11,3,0,3,13,0,
7676,Learned,0,2614,2469.0,26.0,65536,46134,REF,4,328.048773235279,6.356040067606872,22,9,1,10,16,0,0.0047203280264511704
7676,Learned,0,2614,2469.0,26.0,65536,46134,GRAPH,4,291.9841367132001,6.338904020563353,10,3,0,11,11,0,0.0057417950592935085
7676,Learned,0,2614,2469.0,26.0,65536,46134,JPEG,4,343.46298679765204,6.706172880804202,20,8,0,8,16,0,0.2870200320612639
7676,Learned,0,2614,2469.0,26.0,65536,46134,PRE,4,296.3919189857866,6.383011271279467,10,3,0,11,11,0,
7676,Learned,0,2614,2469.0,26.0,65536,46134,GRAPH_TAGGED,4,291.9841367132001,6.338904020563353,10,3,0,11,11,0,
7676,Learned,0,2614,2469.0,26.0,65536,46134,SEG,4,304.3919189857866,6.417248562189936,10,3,0,3,11,0,
7677,Learned,0,2511,2502.0,29.0,65536,45365,REF,5,310.8355697996826,6.611456243890236,16,5,1,7,15,0,0.005318932002410293
7677,Learned,0,2511,2502.0,29.0,65536,45365,GRAPH,5,270.63370904676617,6.87229809687188,12,5,1,18,11,0,0.005359231028705835
7677,Learned,0,2511,2502.0,29.0,65536,45365,JPEG,5,314.3919189857866,7.330026425150856,20,8,1,8,16,0,0.2742206179536879
7677,Learned,0,2511,2502.0,29.0,65536,45365,PRE,5,276.35028842544403,6.928753527205918,12,5,1,18,11,0,
7677,Learned,0,2511,2502.0,29.0,65536,45365,GRAPH_TAGGED,5,270.63370904676617,6.87229809687188,12,5,1,18,11,0,
7677,Learned,0,2511,2502.0,29.0,65536,45365,SEG,5,296.17871555019025,7.116450844320563,15,5,1,6,14,0,
7678,Learned,0,2511,2469.0,28.0,65536,45598,REF,4,290.3919189857866,4.985397673973015,18,7,1,8,14,0,0.004672846058383584
7678,Learned,0,2511,2469.0,28.0,65536,45598,GRAPH,4,276.3445922842197,5.127768803113486,9,3,1,6,9,0,0.005426642019301653
7678,Learned,0,2511,2469.0,28.0,65536,45598,JPEG,4,291.0782104868019,5.162861193028027,11,4,1,4,10,0,0.26757864200044423
7678,Learned,0,2511,2469.0,28.0,65536,45598,PRE,4,283.3115559588357,5.159508972465714,9,3,1,6,9,0,
7678,Learned,0,2511,2469.0,28.0,65536,45598,GRAPH_TAGGED,4,276.3445922842197,5.127768803113486,9,3,1,6,9,0,
7678,Learned,0,2511,2469.0,28.0,65536,45598,SEG,4,294.97770542341345,5.250573582717241,11,4,1,4,10,0,
7679,Learned,0,2000,1975.0,25.0,65536,45197,REF,4,222.20815280171308,6.434150643754729,9,3,1,3,9,0,0.004426056984812021
7679,Learned,0,2000,1975.0,25.0,65536,45197,GRAPH,4,194.92262809609406,6.393785392575005,5,1,0,2,8,0,0.004114315961487591
7679,Learned,0,2000,1975.0,25.0,65536,45197,JPEG,4,218.03657992645924,6.669250885476848,6,1,0,1,9,0,0.26916004507802427
7679,Learned,0,2000,1975.0,25.0,65536,45197,PRE,4,198.37972567696687,6.446016371193765,5,1,0,2,8,0,
7679,Learned,0,2000,1975.0,25.0,65536,45197,GRAPH_TAGGED,4,194.92262809609406,6.393785392575005,5,1,0,2,8,0,
7679,Learned,0,2000,1975.0,25.0,65536,45197,SEG,4,202.37972567696684,6.652318699428774,6,1,0,1,9,0,
7680,Learned,0,2613,2527.0,31.0,65536,44924,REF,4,361.36248173426384,4.83520881939247,16,7,2,7,11,0,0.0049513919511809945
7680,Learned,0,2613,2527.0,31.0,65536,44924,GRAPH,4,332.20896849670265,4.944942290099083,12,4,1,17,11,0,0.006628179922699928
7680,Learned,0,2613,2527.0,31.0,65536,44924,JPEG,4,369.01933598375615,4.938508859185805,16,7,2,7,11,0,0.27224456204567105
7680,Learned,0,2613,2527.0,31.0,65536,44924,PRE,4,338.70562748477136,4.962485822617619,12,4,1,17,11,0,
7680,Learned,0,2613,2527.0,31.0,65536,44924,GRAPH_TAGGED,4,332.20896849670265,4.944942290099083,12,4,1,17,11,0,
7680,Learned,0,2613,2527.0,31.0,65536,44924,SEG,4,351.7056274847714,4.9628903017447055,13,5,1,5,11,0,
7681,Learned,0,1890,1706.0,22.0,65536,45567,REF,4,190.29646455628165,5.352614205019872,11,3,1,5,11,0,0.003930134931579232
7681,Learned,0,1890,1706.0,22.0,65536,45567,GRAPH,4,172.6822431949966,5.2271438220926765,6,2,1,8,7,0,0.004177671042270958
7681,Learned,0,1890,1706.0,22.0,65536,45567,JPEG,5,217.4386001800126,5.49475680389077,10,3,1,3,11,0,0.2671369679737836
7681,Learned,0,1890,1706.0,22.0,65536,45567,PRE,4,174.63961030678928,5.264333121560289,6,2,1,8,7,0,
7681,Learned,0,1890,1706.0,22.0,65536,45567,GRAPH_TAGGED,4,172.6822431949966,5.2271438220926765,6,2,1,8,7,0,
7681,Learned,0,1890,1706.0,22.0,65536,45567,SEG,4,187.29646455628168,5.464550730260659,9,3,1,3,9,0,
7682,Learned,0,2360,2276.0,26.0,65536,45882,REF,5,304.208152801713,5.71450310335534,19,7,0,7,17,0,0.004736379021778703
7682,Learned,0,2360,2276.0,26.0,65536,45882,GRAPH,5,273.9034883875213,5.775202906978689,10,3,0,10,12,0,0.005637885071337223
7682,Learned,0,2360,2276.0,26.0,65536,45882,JPEG,5,306.13708498984755,6.147635565335802,15,5,0,5,15,0,0.26504808210302144
7682,Learned,0,2360,2276.0,26.0,65536,45882,PRE,5,279.06601717798213,5.799049627023274,10,3,0,10,12,0,
7682,Learned,0,2360,2276.0,26.0,65536,45882,GRAPH_TAGGED,5,273.9034883875213,5.775202906978689,10,3,0,10,12,0,
7682,Learned,0,2360,2276.0,26.0,65536,45882,SEG,5,289.4802307403552,5.925260823605513,11,3,0,3,13,0,
7684,Learned,0,1867,1833.0,23.0,65536,45331,REF,4,186.3380951166243,5.79461871572904,10,3,0,3,11,0,0.003951412043534219
7684,Learned,0,1867,1833.0,23.0,65536,45331,GRAPH,4,182.22526747647981,6.043906151293525,4,0,0,0,8,0,0.004279884975403547
7684,Learned,0,1867,1833.0,23.0,65536,45331,JPEG,102,2484.635785162182,5.782050104200359,221,60,6,65,257,0,0.2805760820629075
7684,Learned,0,1867,1833.0,23.0,65536,45331,PRE,4,184.68124086713186,6.067965245349581,4,0,0,0,8,0,
7684,Learned,0,1867,1833.0,23.0,65536,45331,GRAPH_TAGGED,4,182.22526747647981,6.043906151293525,4,0,0,0,8,0,
7684,Learned,0,1867,1833.0,23.0,65536,45331,SEG,4,186.09545442950497,6.16475611760524,6,1,0,1,9,0,
7685,Learned,0,2191,2015.0,24.0,65536,45699,REF,4,242.35028842544403,5.774677290932276,14,6,3,7,9,0,0.004146421910263598
7685,Learned,0,2191,2015.0,24.0,65536,45699,GRAPH,4,206.63346111610218,6.0749210397214695,7,2,1,7,8,0,0.004385497071780264
7685,Learned,0,2191,2015.0,24.0,65536,45699,JPEG,4,222.76450198781714,6.2703165068352735,11,4,1,4,10,0,0.2881051549920812
7685,Learned,0,2191,2015.0,24.0,65536,45699,PRE,4,209.03657992645927,6.147335073933504,7,2,1,7,8,0,
7685,Learned,0,2191,2015.0,24.0,65536,45699,GRAPH_TAGGED,4,206.63346111610218,6.0749210397214695,7,2,1,7,8,0,
7685,Learned,0,2191,2015.0,24.0,65536,45699,SEG,4,221.86500705120542,6.13824910198114,9,3,1,3,9,0,
7687,Learned,0,2169,2135.0,25.0,65536,45652,REF,4,247.72287142747453,5.8299889729100345,12,4,0,4,12,0,0.004368241992779076
7687,Learned,0,2169,2135.0,25.0,65536,45652,GRAPH,4,224.96253497036858,5.4045614367938475,10,3,1,18,10,0,0.005073516978882253
7687,Learned,0,2169,2135.0,25.0,65536,45652,JPEG,6,297.3797256769669,5.882404395407808,19,7,1,7,17,0,0.2836324479430914
7687,Learned,0,2169,2135.0,25.0,65536,45652,PRE,4,228.89444430272832,5.4390471160960985,10,3,1,18,10,0,
7687,Learned,0,2169,2135.0,25.0,65536,45652,GRAPH_TAGGED,4,224.96253497036858,5.4045614367938475,10,3,1,18,10,0,
7687,Learned,0,2169,2135.0,25.0,65536,45652,SEG,4,256.96551211459376,5.743124161145084,15,6,1,6,12,0,
7688,Learned,0,2133,2070.0,27.0,65536,44985,REF,4,239.27922061357853,4.702452590588426,9,2,1,4,10,0,0.004139312077313662
7688,Learned,0,2133,2070.0,27.0,65536,44985,GRAPH,4,215.47411609195782,4.742496041863146,6,1,0,5,9,0,0.004806381999514997
7688,Learned,0,2133,2070.0,27.0,65536,44985,JPEG,4,231.96551211459376,4.977905884465019,10,3,0,3,11,0,0.271593558951281
7688,Learned,0,2133,2070.0,27.0,65536,44985,PRE,4,218.96551211459376,4.744570425636839,6,1,0,5,9,0,
7688,Learned,0,2133,2070.0,27.0,65536,44985,GRAPH_TAGGED,4,215.47411609195782,4.742496041863146,6,1,0,5,9,0,
7688,Learned,0,2133,2070.0,27.0,65536,44985,SEG,4,227.79393923933992,4.789411554976301,8,2,0,2,10,0,
7689,Learned,0,2236,2129.0,27.0,65536,45219,REF,4,248.23759005323592,6.794309483304676,14,5,0,5,13,0,0.004558507003821433
7689,Learned,0,2236,2129.0,27.0,65536,45219,GRAPH,4,212.25743074193548,6.39737936433923,7,2,0,6,9,0,0.004577321000397205
7689,Learned,0,2236,2129.0,27.0,65536,45219,JPEG,4,242.095454429505,6.441395129613817,8,2,0,2,10,0,0.270128677948378
7689,Learned,0,2236,2129.0,27.0,65536,45219,PRE,4,217.0243866176395,6.424358223210696,7,2,0,6,9,0,
7689,Learned,0,2236,2129.0,27.0,65536,45219,GRAPH_TAGGED,4,212.25743074193548,6.39737936433923,7,2,0,6,9,0,
7689,Learned,0,2236,2129.0,27.0,65536,45219,SEG,4,226.0243866176395,6.525710752988583,8,2,0,2,10,0,
7690,Learned,0,2316,2259.0,29.0,65536,44656,REF,5,280.7645019878171,6.138307144543953,16,6,1,6,14,0,0.004580799024552107
7690,Learned,0,2316,2259.0,29.0,65536,44656,GRAPH,5,248.2984863904592,6.503205734268777,7,1,0,4,11,0,0.00507656903937459
7690,Learned,0,2316,2259.0,29.0,65536,44656,JPEG,7,297.7645019878171,6.2741556968737004,15,4,0,4,18,0,0.28069802606478333
7690,Learned,0,2316,2259.0,29.0,65536,44656,PRE,5,252.8650070512054,6.537111348349432,7,1,0,4,11,0,
7690,Learned,0,2316,2259.0,29.0,65536,44656,GRAPH_TAGGED,5,248.2984863904592,6.503205734268777,7,1,0,4,11,0,
7690,Learned,0,2316,2259.0,29.0,65536,44656,SEG,5,255.86500705120542,6.613255857444472,7,1,0,1,11,0,
7691,Learned,0,2227,2217.0,28.0,65536,44749,REF,4,246.9655121145938,6.028729116789851,10,3,0,3,11,0,0.004339345032349229
7691,Learned,0,2227,2217.0,28.0,65536,44749,GRAPH,4,219.11571512867008,6.459590244884069,8,2,0,8,10,0,0.0048805419355630875
7691,Learned,0,2227,2217.0,28.0,65536,44749,JPEG,5,258.4507934888324,6.139586549570801,15,5,1,6,14,0,0.26992593507748097
7691,Learned,0,2227,2217.0,28.0,65536,44749,PRE,4,223.72287142747453,6.490501274783338,8,2,0,8,10,0,
7691,Learned,0,2227,2217.0,28.0,65536,44749,GRAPH_TAGGED,4,219.11571512867008,6.459590244884069,8,2,0,8,10,0,
7691,Learned,0,2227,2217.0,28.0,65536,44749,SEG,4,229.7228714274745,6.556143459000105,8,2,0,2,10,0,
7692,Learned,0,2579,2357.0,27.0,65536,45708,REF,5,309.03657992645924,5.581579727891469,16,6,1,6,14,0,0.004815811989828944
7692,Learned,0,2579,2357.0,27.0,65536,45708,GRAPH,5,271.3308473691334,5.912319803367078,9,3,1,9,10,0,0.005664487020112574
7692,Learned,0,2579,2357.0,27.0,65536,45708,JPEG,5,295.10764773832466,6.151910766968679,10,3,1,3,11,0,0.26698092103470117
7692,Learned,0,2579,2357.0,27.0,65536,45708,PRE,5,276.7228714274745,5.949300035672136,9,3,1,9,10,0,
7692,Learned,0,2579,2357.0,27.0,65536,45708,GRAPH_TAGGED,5,271.3308473691334,5.912319803367078,9,3,1,9,10,0,
7692,Learned,0,2579,2357.0,27.0,65536,45708,SEG,5,284.13708498984755,5.97000951668007,10,3,2,4,10,0,
7693,Learned,0,2081,2069.0,25.0,65536,45578,REF,4,257.40916292848976,5.975598363436351,16,6,0,6,14,0,0.00449791899882257
7693,Learned,0,2081,2069.0,25.0,65536,45578,GRAPH,4,212.7987796194616,6.065099593993807,9,3,0,12,10,0,0.00474929204210639
7693,Learned,0,2081,2069.0,25.0,65536,45578,JPEG,8,303.1370849898477,6.078313988134729,23,7,1,9,23,0,0.2816549250856042
7693,Learned,0,2081,2069.0,25.0,65536,45578,PRE,4,218.43860018001263,6.097142438965964,9,3,0,12,10,0,
7693,Learned,0,2081,2069.0,25.0,65536,45578,GRAPH_TAGGED,4,212.7987796194616,6.065099593993807,9,3,0,12,10,0,
7693,Learned,0,2081,2069.0,25.0,65536,45578,SEG,4,229.8528137423857,6.17192654409849,10,3,0,3,11,0,
7694,Frangi,60,1448,1392.0,16.0,65536,45325,REF,4,261.5512985522207,6.72446218722065,20,9,2,9,13,0,0.00449678604491055
7694,Frangi,60,1448,1392.0,16.0,65536,45325,GRAPH,1,84.70121082376778,10.507540330574122,4,2,1,7,2,0,0.0024714040337130427
7694,Frangi,60,1448,1392.0,16.0,65536,45325,JPEG,0,0.0,,0,0,0,0,0,0,0.16057818394619972
7694,Frangi,60,1448,1392.0,16.0,65536,45325,PRE,1,86.18376618407356,10.52361867781875,4,2,1,7,2,0,
7694,Frangi,60,1448,1392.0,16.0,65536,45325,GRAPH_TAGGED,1,1041.8203995131396,9.168316002938028,4,2,1,7,2,0,
7694,Frangi,60,1448,1392.0,16.0,65536,45325,SEG,2,96.59797974644665,10.467076468860192,5,2,1,2,4,0,
7695,Learned,0,2286,2127.0,26.0,65536,45453,REF,5,268.93607486307087,5.07915242940106,10,3,1,3,11,0,0.004249313031323254
7695,Learned,0,2286,2127.0,26.0,65536,45453,GRAPH,5,247.06124751376004,5.492633488811317,9,2,1,11,11,0,0.005072758998721838
7695,Learned,0,2286,2127.0,26.0,65536,45453,JPEG,5,279.42135623730945,5.805823741017829,9,2,1,3,11,0,0.2623581130756065
7695,Learned,0,2286,2127.0,26.0,65536,45453,PRE,5,252.52186130069782,5.529886649248725,9,2,1,11,11,0,
7695,Learned,0,2286,2127.0,26.0,65536,45453,GRAPH_TAGGED,5,247.06124751376004,5.492633488811317,9,2,1,11,11,0,
7695,Learned,0,2286,2127.0,26.0,65536,45453,SEG,5,261.9360748630709,5.613225740208463,10,3,1,3,11,0,
7696,Learned,0,2397,2334.0,28.0,65536,45166,REF,6,295.60512242138304,5.280099955691005,14,4,2,6,14,0,0.004605381051078439
7696,Learned,0,2397,2334.0,28.0,65536,45166,GRAPH,6,273.00744082304584,5.54790905627828,8,1,0,1,13,0,0.005215250072069466
7696,Learned,0,2397,2334.0,28.0,65536,45166,JPEG,6,290.11984104714446,5.383225368237628,8,1,0,1,13,0,0.27153589902445674
7696,Learned,0,2397,2334.0,28.0,65536,45166,PRE,6,278.53405460951757,5.577717801742862,8,1,0,1,13,0,
7696,Learned,0,2397,2334.0,28.0,65536,45166,GRAPH_TAGGED,6,273.00744082304584,5.54790905627828,8,1,0,1,13,0,
7696,Learned,0,2397,2334.0,28.0,65536,45166,SEG,6,278.5340546095175,5.577589380734711,8,1,0,1,13,0,
7697,Learned,0,2297,2214.0,27.0,65536,45344,REF,5,273.7645019878171,5.543619011801533,13,4,0,4,14,0,0.0044066059635952115
7697,Learned,0,2297,2214.0,27.0,65536,45344,GRAPH,4,237.05604341655848,5.623034457141136,9,3,0,12,10,0,0.005112881073728204
7697,Learned,0,2297,2214.0,27.0,65536,45344,JPEG,5,301.90663761154804,5.838555062518439,19,7,1,8,16,0,0.2758828540099785
7697,Learned,0,2297,2214.0,27.0,65536,45344,PRE,4,240.37972567696687,5.6439718519635695,9,3,0,12,10,0,
7697,Learned,0,2297,2214.0,27.0,65536,45344,GRAPH_TAGGED,4,237.05604341655848,5.623034457141136,9,3,0,12,10,0,
7697,Learned,0,2297,2214.0,27.0,65536,45344,SEG,4,269.69343417595167,5.756684202976579,14,5,0,5,13,0,
7698,Learned,0,2497,2420.0,31.0,65536,44788,REF,4,342.7056274847714,6.057850097008598,30,13,2,15,19,0,0.005007644067518413
7698,Learned,0,2497,2420.0,31.0,65536,44788,GRAPH,4,278.5945872296609,6.939888527799411,14,5,0,20,13,0,0.005605610902421176
7698,Learned,0,2497,2420.0,31.0,65536,44788,JPEG,4,337.73506473629425,6.845561623407445,22,10,2,10,14,0,0.26754376699682325
7698,Learned,0,2497,2420.0,31.0,65536,44788,PRE,4,286.0782104868018,6.984387811497884,14,5,0,20,13,0,
7698,Learned,0,2497,2420.0,31.0,65536,44788,GRAPH_TAGGED,4,278.5945872296609,6.939888527799411,14,5,0,20,13,0,
7698,Learned,0,2497,2420.0,31.0,65536,44788,SEG,4,309.90663761154815,7.19764263185262,16,6,0,6,14,0,
7699,Learned,0,2379,2256.0,27.0,65536,45441,REF,6,290.52186130069776,4.7747274742030985,8,1,0,1,13,0,0.00445600098464638
7699,Learned,0,2379,2256.0,27.0,65536,45441,GRAPH,6,262.82373718697636,4.840189240646174,8,2,0,4,12,0,0.005536692915484309
7699,Learned,0,2379,2256.0,27.0,65536,45441,JPEG,6,297.350288425444,5.1527036280223575,10,2,0,2,14,0,0.2934363509994
7699,Learned,0,2379,2256.0,27.0,65536,45441,PRE,6,267.13708498984755,4.869100693198704,8,2,0,4,12,0,
7699,Learned,0,2379,2256.0,27.0,65536,45441,GRAPH_TAGGED,6,262.82373718697636,4.840189240646174,8,2,0,4,12,0,
7699,Learned,0,2379,2256.0,27.0,65536,45441,SEG,6,275.13708498984755,5.00705156805044,10,2,0,2,14,0,
7700,Learned,0,2851,2768.0,29.0,65536,45947,REF,5,339.01933598375615,6.361951967020329,11,3,0,3,13,0,0.004816405940800905
7700,Learned,0,2851,2768.0,29.0,65536,45947,GRAPH,5,323.6396559636602,6.420211801937144,11,4,1,14,11,0,0.006356955971568823
7700,Learned,0,2851,2768.0,29.0,65536,45947,JPEG,5,345.0193359837562,6.670314737054866,16,6,1,6,14,0,0.28321232204325497
7700,Learned,0,2851,2768.0,29.0,65536,45947,PRE,5,330.5340546095176,6.466868806152909,11,4,1,14,11,0,
7700,Learned,0,2851,2768.0,29.0,65536,45947,GRAPH_TAGGED,5,323.6396559636602,6.420211801937144,11,4,1,14,11,0,
7700,Learned,0,2851,2768.0,29.0,65536,45947,SEG,5,352.60512242138304,6.544055158064072,14,5,1,5,13,0,
7701,Frangi,36,1077,,,65536,44668,REF,5,230.7228714274745,5.6965497060302885,7,1,0,1,11,0,0.004403227940201759
7701,Frangi,36,1077,,,65536,44668,GRAPH,1,42.89019972152624,8.631450159440421,1,0,0,0,2,0,0.0018775920616462827
7701,Frangi,36,1077,,,65536,44668,PRE,1,43.14213562373095,8.595285435850494,1,0,0,0,2,0,
7701,Frangi,36,1077,,,65536,44668,GRAPH_TAGGED,1,575.387096836918,8.211791592899962,1,0,0,0,2,0,
7701,Frangi,36,1077,,,65536,44668,SEG,3,50.97056274847714,8.380057221215221,3,0,0,0,6,0,
7702,Learned,0,2427,2396.0,31.0,65536,44749,REF,5,257.86500705120534,4.743812560011359,5,0,0,0,10,0,0.00427538005169481
7702,Learned,0,2427,2396.0,31.0,65536,44749,GRAPH,5,253.26106889713736,4.5980926777643525,5,0,0,0,10,0,0.005190961062908173
